"","ID","SeasonNumber","Result","Gender","Environment","AgeEntrance","Age","Days","t_ji"
"1","129490",1,17.03,"M","Outdoor",18,18,5264,0.349116781326822
"2","129490",2,17.92,"M","Indoor",18,19,5492,1.53467865526383
"3","129490",2,18.1,"M","Indoor",18,19,5515,1.63555514708538
"4","129490",2,17.8,"M","Outdoor",18,19,5552,1.20678778717133
"5","129490",2,18.62,"M","Outdoor",18,19,5593,1.55364058610138
"6","129490",2,17.48,"M","Outdoor",18,19,5638,1.5632569865197
"7","129490",3,17.85,"M","Indoor",18,20,5859,2.42815750498317
"8","129490",3,18.74,"M","Indoor",18,20,5876,2.43167101802698
"9","129490",3,18.37,"M","Indoor",18,20,5888,2.42944350011334
"10","129490",3,19.45,"M","Outdoor",18,20,5957,2.38874527136949
"11","129490",3,18.64,"M","Outdoor",18,20,5984,2.44035091253081
"12","129490",3,18.71,"M","Outdoor",18,20,5998,2.37520169439254
"13","129490",3,18.79,"M","Outdoor",18,20,6032,2.40296826317025
"14","129490",3,19.42,"M","Outdoor",18,20,6032,2.50805735215953
"15","129490",3,18.26,"M","Outdoor",18,20,6041,2.61993675737135
"16","129490",3,18.7,"M","Outdoor",18,20,6046,2.48621431320115
"17","129490",4,19.83,"M","Indoor",18,21,6230,3.43612381177417
"18","129490",4,19.81,"M","Indoor",18,21,6248,3.38610057292127
"19","129490",4,19.6,"M","Outdoor",18,21,6320,3.39535353996638
"20","129490",4,19.31,"M","Outdoor",18,21,6341,3.80197939731117
"21","129490",4,19.88,"M","Outdoor",18,21,6356,3.516761027519
"22","129490",4,19,"M","Outdoor",18,21,6360,3.43866426291363
"23","129490",4,19.48,"M","Outdoor",18,21,6363,3.44493151595585
"24","129490",4,18.16,"M","Outdoor",18,21,6397,3.55744868012573
"25","129490",4,18.41,"M","Outdoor",18,21,6404,3.41328496913282
"26","129490",4,18.67,"M","Outdoor",18,21,6410,3.31897438620169
"27","129490",5,18.44,"M","Indoor",18,22,6580,4.57184446511259
"28","129490",5,18.75,"M","Indoor",18,22,6593,4.37204303462951
"29","129490",5,18.71,"M","Indoor",18,22,6608,4.49810771245448
"30","129490",5,18.65,"M","Indoor",18,22,6621,4.38300642485395
"31","129490",5,19.54,"M","Outdoor",18,22,6690,4.63778719327503
"32","129490",5,19.27,"M","Outdoor",18,22,6705,4.44055086514137
"33","129490",5,19.38,"M","Outdoor",18,22,6716,4.41131999531094
"34","129490",5,19.57,"M","Outdoor",18,22,6718,4.43734274242565
"35","129490",5,19.67,"M","Outdoor",18,22,6728,4.29636331636516
"36","129490",5,19.79,"M","Outdoor",18,22,6748,4.35404759223823
"37","129490",5,17.77,"M","Outdoor",18,22,6751,4.22749504388142
"38","129490",5,19.48,"M","Outdoor",18,22,6759,4.3323758509875
"39","129490",5,19.7,"M","Outdoor",18,22,6764,4.46321326765454
"40","129490",5,19.34,"M","Outdoor",18,22,6765,4.44176280744924
"41","129490",5,19.53,"M","Outdoor",18,22,6775,4.68118703316089
"42","129490",6,20.18,"M","Indoor",18,23,6963,5.36641965954068
"43","129490",6,19.79,"M","Indoor",18,23,6973,5.39307942078281
"44","129490",6,19.83,"M","Indoor",18,23,6986,5.46492212475532
"45","129490",6,19.67,"M","Indoor",18,23,6998,5.37570749046304
"46","129490",6,19.32,"M","Outdoor",18,23,7008,5.37893571026599
"47","129490",6,20,"M","Outdoor",18,23,7056,5.36158522591978
"48","129490",6,19.69,"M","Outdoor",18,23,7068,5.34350176429513
"49","129490",6,20.13,"M","Outdoor",18,23,7076,5.43452148512658
"50","129490",6,19.82,"M","Outdoor",18,23,7093,5.43789375534166
"51","129490",6,19.68,"M","Outdoor",18,23,7098,5.27424609289976
"52","129490",6,18.17,"M","Outdoor",18,23,7110,5.42724050941383
"53","129490",6,19.77,"M","Outdoor",18,23,7111,5.36138879694665
"54","129490",6,19.06,"M","Outdoor",18,23,7126,5.3731297488135
"55","129490",6,19.52,"M","Outdoor",18,23,7132,5.4797113095554
"56","129490",6,19.67,"M","Outdoor",18,23,7136,5.57038197737432
"57","49045",1,16.25,"M","Indoor",17,17,769,0.705977184101883
"58","49045",1,18.19,"M","Outdoor",17,18,881,0.403330822007038
"59","49045",1,16.83,"M","Outdoor",17,18,943,0.700738703607162
"60","49045",1,17.44,"M","Outdoor",17,18,944,0.355273931538199
"61","49045",2,18.1,"M","Outdoor",17,19,1384,1.5820735580416
"62","49045",2,18.83,"M","Outdoor",17,19,1384,1.81862388383973
"63","49045",3,19.52,"M","Outdoor",17,20,1638,2.49565495127452
"64","49045",3,18.59,"M","Outdoor",17,20,1652,2.41629580254226
"65","49045",3,19.38,"M","Outdoor",17,20,1653,2.49904940553613
"66","49045",3,18.53,"M","Outdoor",17,20,1694,2.72213555601793
"67","49045",4,19.68,"M","Outdoor",17,21,1979,3.35767403290614
"68","49045",4,19.27,"M","Outdoor",17,21,1981,3.67097839742791
"69","49045",4,19.66,"M","Outdoor",17,21,1995,3.6661955988478
"70","49045",4,19.4,"M","Outdoor",17,21,2002,3.54205909965048
"71","49045",4,19.43,"M","Outdoor",17,21,2040,3.50086160480524
"72","49045",4,19.42,"M","Outdoor",17,21,2058,3.44306640772982
"73","49045",5,20.23,"M","Indoor",17,21,2211,4.45418450839076
"74","49045",5,20.28,"M","Indoor",17,21,2225,4.58103582093789
"75","49045",5,20.22,"M","Indoor",17,21,2242,4.75878385766637
"76","49045",5,21.14,"M","Outdoor",17,22,2330,4.48082519844163
"77","49045",5,20.45,"M","Outdoor",17,22,2366,4.32616238166231
"78","49045",5,18.68,"M","Outdoor",17,22,2386,4.40955227786123
"79","49045",5,19.09,"M","Outdoor",17,22,2388,4.53228272027098
"80","49045",5,19.32,"M","Outdoor",17,22,2422,4.46036761062985
"81","49045",6,17.89,"M","Outdoor",17,22,2626,5.47777625529196
"82","49045",6,19.59,"M","Outdoor",17,23,2668,5.47875074039318
"83","49045",6,19.59,"M","Outdoor",17,23,2675,5.32846226426541
"84","49045",6,20.08,"M","Outdoor",17,23,2696,5.47827660369825
"85","49045",6,19.15,"M","Outdoor",17,23,2723,5.60627903214024
"86","49045",6,20.23,"M","Outdoor",17,23,2730,5.58720108895853
"87","49045",6,19.72,"M","Outdoor",17,23,2732,5.56874966888639
"88","49045",6,21.03,"M","Outdoor",17,23,2765,5.44965850306905
"89","49045",6,20.06,"M","Outdoor",17,23,2783,5.47605077869019
"90","49045",6,20.34,"M","Outdoor",17,23,2783,5.35068401504969
"91","49045",6,19.66,"M","Outdoor",17,23,2799,5.49335514765708
"92","49045",6,20.11,"M","Outdoor",17,23,2804,5.53189950012448
"93","49045",7,19.27,"M","Outdoor",17,24,3038,6.71324550090501
"94","49045",7,19.19,"M","Outdoor",17,24,3051,6.62518915654543
"95","49045",7,18.34,"M","Outdoor",17,24,3059,6.43805206962482
"96","49045",7,18.4,"M","Outdoor",17,24,3062,6.54444378712497
"97","49045",7,19.87,"M","Outdoor",17,24,3074,6.35817399455827
"98","49045",7,19,"M","Outdoor",17,24,3081,6.60977545336904
"99","49045",7,19.23,"M","Outdoor",17,24,3094,6.62161459417202
"100","49045",7,19.6,"M","Outdoor",17,24,3120,6.76513963817196
"101","49045",7,19.16,"M","Outdoor",17,24,3136,6.55181544179687
"102","49045",7,19.24,"M","Outdoor",17,24,3150,6.44066019080883
"103","49045",8,19.65,"M","Indoor",17,24,3311,7.50824918671306
"104","49045",8,19.72,"M","Indoor",17,24,3324,7.43719027720077
"105","49045",8,19.87,"M","Indoor",17,24,3338,7.39675017660883
"106","49045",8,19.08,"M","Outdoor",17,24,3361,7.52087365996912
"107","49045",8,20.12,"M","Outdoor",17,25,3443,7.38796692171941
"108","49045",8,19.7,"M","Outdoor",17,25,3457,7.52102317345697
"109","49045",8,20.16,"M","Outdoor",17,25,3486,7.54437103262686
"110","49045",9,18.82,"M","Indoor",17,25,3675,8.49348686039111
"111","49045",9,18.81,"M","Indoor",17,25,3687,8.47550817266047
"112","49045",9,19.44,"M","Indoor",17,25,3694,8.41886628104928
"113","49045",9,18.84,"M","Outdoor",17,26,3766,8.36127909607516
"114","49045",9,19.46,"M","Outdoor",17,26,3785,8.60615927533188
"115","49045",9,19.81,"M","Outdoor",17,26,3800,8.5027953157595
"116","49045",9,19.98,"M","Outdoor",17,26,3808,8.60389257716335
"117","49045",9,20.47,"M","Outdoor",17,26,3822,8.34446401858197
"118","49045",9,19.52,"M","Outdoor",17,26,3834,8.52112830172077
"119","49045",9,20.26,"M","Outdoor",17,26,3885,8.58414578836846
"120","49045",9,20.34,"M","Outdoor",17,26,3885,8.49671545294393
"121","49045",10,19.64,"M","Indoor",17,26,4046,9.4760759789305
"122","49045",10,19.72,"M","Indoor",17,26,4066,9.40226166916251
"123","49045",10,19.62,"M","Outdoor",17,27,4158,9.75727024847044
"124","49045",10,20.26,"M","Outdoor",17,27,4163,9.59381268164448
"125","49045",10,20.26,"M","Outdoor",17,27,4165,9.72802603779729
"126","49045",10,20.27,"M","Outdoor",17,27,4172,9.5100074551365
"127","49045",10,21,"M","Outdoor",17,27,4203,9.4210738376292
"128","49045",10,20.12,"M","Outdoor",17,27,4241,9.31083898499578
"129","49045",10,20.06,"M","Outdoor",17,27,4241,9.42048752111437
"130","49045",11,19.3,"M","Indoor",17,27,4423,10.5282876915621
"131","49045",11,19.18,"M","Outdoor",17,27,4452,10.6267112934332
"132","49045",11,19.67,"M","Outdoor",17,28,4522,10.5315937668833
"133","49045",11,19.57,"M","Outdoor",17,28,4528,10.3535064608949
"134","49045",11,19.91,"M","Outdoor",17,28,4541,10.5835892910656
"135","49045",11,19.74,"M","Outdoor",17,28,4550,10.2937373831445
"136","49045",11,19.62,"M","Outdoor",17,28,4557,10.454268468976
"137","49045",11,19.21,"M","Outdoor",17,28,4560,10.4604852088959
"138","49045",11,20,"M","Outdoor",17,28,4592,10.2564692440848
"139","49045",11,19.75,"M","Outdoor",17,28,4606,10.6150071902989
"140","49045",12,18.86,"M","Outdoor",17,29,4864,11.4221410506401
"141","11109",1,19.43,"M","Indoor",26,26,62,0.458245418750318
"142","11109",1,20.25,"M","Outdoor",26,26,144,0.674393486566203
"143","11109",1,19.84,"M","Outdoor",26,26,179,0.579584301379869
"144","11109",2,18.27,"M","Outdoor",26,27,511,1.4864460378762
"145","11109",3,18.26,"M","Indoor",26,28,764,2.56422034730058
"146","11109",3,18.12,"M","Outdoor",26,28,896,2.54990897590924
"147","11109",3,18.28,"M","Outdoor",26,28,910,2.7078570559288
"148","11109",4,19,"M","Outdoor",26,30,1305,3.53448667544819
"149","11109",5,18.5,"M","Indoor",26,30,1510,4.56328407790096
"150","11109",5,20.12,"M","Outdoor",26,30,1631,4.54344399687798
"151","11109",5,19.27,"M","Outdoor",26,31,1673,4.45284529406296
"152","11109",6,18.71,"M","Outdoor",26,31,1979,5.51220243288865
"153","11109",6,17.31,"M","Outdoor",26,31,1981,5.70484308064022
"154","11109",6,18.16,"M","Outdoor",26,31,2002,5.3905509407263
"155","11109",7,19.73,"M","Indoor",26,32,2211,6.51521999983013
"156","11109",7,19.28,"M","Indoor",26,32,2225,6.67026633260562
"157","11109",7,19.72,"M","Indoor",26,32,2242,6.47067236413466
"158","11109",7,19.37,"M","Indoor",26,32,2252,6.36832714900711
"159","11109",7,19.97,"M","Outdoor",26,32,2330,6.39127704929551
"160","11109",7,19.8,"M","Outdoor",26,32,2341,6.45123412129412
"161","11109",7,18.89,"M","Outdoor",26,32,2348,6.3940812408588
"162","11109",7,18.55,"M","Outdoor",26,32,2359,6.46742007598758
"163","11109",7,19.21,"M","Outdoor",26,32,2366,6.44819753670726
"164","11109",7,19.4,"M","Outdoor",26,32,2379,6.47711865028507
"165","11109",7,18.89,"M","Outdoor",26,33,2415,6.55088201223507
"166","11109",8,20.23,"M","Indoor",26,33,2582,7.57807914102527
"167","11109",8,18.24,"M","Indoor",26,33,2618,7.70977571796309
"168","11109",8,18.55,"M","Outdoor",26,33,2706,7.49141329330438
"169","11109",8,20.06,"M","Outdoor",26,33,2742,7.45989501091773
"170","11109",8,19.85,"M","Outdoor",26,34,2758,7.68387571463111
"171","11109",8,20,"M","Outdoor",26,34,2758,7.71304117472839
"172","11109",9,19.43,"M","Indoor",26,34,2946,8.50540550469469
"173","11109",9,19.21,"M","Indoor",26,34,2962,8.45841783510831
"174","11109",9,18.95,"M","Outdoor",26,34,3070,8.27222057280461
"175","11109",10,19.77,"M","Indoor",26,35,3311,9.67640779984335
"176","11109",10,19.28,"M","Indoor",26,35,3324,9.39530219574039
"177","11109",10,19.48,"M","Indoor",26,35,3338,9.35952965070059
"178","11109",10,20,"M","Outdoor",26,35,3472,9.88047073576191
"179","11109",11,19.46,"M","Indoor",26,36,3662,10.5293776635313
"180","11109",11,20,"M","Indoor",26,36,3669,10.4958426737358
"181","11109",11,20.22,"M","Indoor",26,36,3687,10.1584725596305
"182","11109",11,19.42,"M","Outdoor",26,36,3725,10.4875261764448
"183","11109",11,19.4,"M","Outdoor",26,36,3800,10.6220039668653
"184","11109",11,18.18,"M","Outdoor",26,36,3834,10.5517336144314
"185","11109",12,18.63,"M","Indoor",26,37,4032,11.6140402702013
"186","11109",12,18.7,"M","Indoor",26,37,4039,11.7479665250855
"187","11109",12,19.45,"M","Indoor",26,37,4046,11.6461385642517
"188","11109",12,19.45,"M","Indoor",26,37,4066,11.4364078730731
"189","11109",12,19.1,"M","Outdoor",26,37,4165,11.5880225223082
"190","11109",12,19.27,"M","Outdoor",26,37,4194,11.4751979657722
"191","11109",12,19.54,"M","Outdoor",26,37,4203,11.4327411513894
"192","11109",13,18.89,"M","Indoor",26,38,4410,12.1430301681226
"193","11109",13,18.19,"M","Outdoor",26,38,4522,12.401294143467
"194","11109",13,18.72,"M","Outdoor",26,38,4528,12.5609768293955
"195","11109",13,18.49,"M","Outdoor",26,38,4557,12.7710040674399
"196","34789",1,16.29,"M","Indoor",17,17,763,0.562586826785098
"197","34789",1,17.53,"M","Outdoor",17,18,881,0.577526275458415
"198","34789",1,17.83,"M","Outdoor",17,18,896,0.379262098733303
"199","34789",1,17.98,"M","Outdoor",17,18,910,0.520331838514783
"200","34789",1,17.98,"M","Outdoor",17,18,923,0.240220307264078
"201","34789",1,16.81,"M","Outdoor",17,18,943,0.560653352571157
"202","34789",1,17.51,"M","Outdoor",17,18,944,0.587096097320614
"203","34789",2,18.67,"M","Outdoor",17,19,1305,1.52318923944788
"204","34789",2,18.71,"M","Outdoor",17,19,1384,1.58759168944306
"205","34789",2,19,"M","Outdoor",17,19,1384,1.53896012858267
"206","34789",3,17.75,"M","Indoor",17,19,1484,2.59505779524598
"207","34789",3,18.85,"M","Indoor",17,19,1510,2.73030795327596
"208","34789",3,18.23,"M","Outdoor",17,20,1652,2.63904535515782
"209","34789",3,18.59,"M","Outdoor",17,20,1653,2.50408299468768
"210","34789",4,19.84,"M","Indoor",17,20,1882,3.36069387940033
"211","34789",4,19.79,"M","Indoor",17,20,1883,3.55225722779814
"212","34789",4,20.15,"M","Outdoor",17,21,1953,3.4499705953321
"213","34789",4,20.01,"M","Outdoor",17,21,1967,3.68668663782719
"214","34789",4,19.57,"M","Outdoor",17,21,1979,3.29911488251879
"215","34789",4,19.93,"M","Outdoor",17,21,1981,3.44803102644981
"216","34789",4,19.14,"M","Outdoor",17,21,2058,3.55275104665218
"217","34789",5,19.31,"M","Indoor",17,21,2225,4.48103293293313
"218","34789",5,19.44,"M","Indoor",17,21,2242,4.42423111059197
"219","34789",5,20.2,"M","Outdoor",17,22,2313,4.46190986637916
"220","34789",5,20.42,"M","Outdoor",17,22,2330,4.57869201248556
"221","34789",5,19.91,"M","Outdoor",17,22,2341,4.61189649753444
"222","34789",5,20.86,"M","Outdoor",17,22,2366,4.58252657897755
"223","34789",5,19.17,"M","Outdoor",17,22,2386,4.78418544005593
"224","34789",5,20.43,"M","Outdoor",17,22,2388,4.64668719657905
"225","34789",5,19.84,"M","Outdoor",17,22,2422,4.53596371603922
"226","34789",5,20.72,"M","Outdoor",17,22,2429,4.41752873827234
"227","34789",6,20.13,"M","Indoor",17,22,2582,5.8648925163397
"228","34789",6,19.19,"M","Outdoor",17,23,2668,5.58467693755479
"229","34789",6,19.19,"M","Outdoor",17,23,2675,5.414459956983
"230","34789",6,19.74,"M","Outdoor",17,23,2696,5.52331151038512
"231","34789",6,20,"M","Outdoor",17,23,2706,5.45945083743954
"232","34789",6,20.56,"M","Outdoor",17,23,2730,5.46566197272177
"233","34789",6,20.11,"M","Outdoor",17,23,2742,5.38331208242627
"234","34789",6,20.92,"M","Outdoor",17,23,2765,5.51460566812326
"235","34789",6,19.6,"M","Outdoor",17,23,2783,5.53989502983101
"236","34789",7,20.38,"M","Outdoor",17,24,3038,6.36530723465507
"237","34789",7,20.21,"M","Outdoor",17,24,3062,6.09585598338461
"238","34789",7,20.22,"M","Outdoor",17,24,3081,6.46814066841818
"239","34789",7,20.09,"M","Outdoor",17,24,3094,6.50368972879019
"240","34789",7,20.24,"M","Outdoor",17,24,3096,6.57428422176381
"241","34789",7,20.01,"M","Outdoor",17,24,3101,6.50739189602235
"242","34789",7,19.28,"M","Outdoor",17,24,3150,6.55167486184213
"243","34789",8,18.63,"M","Indoor",17,24,3324,7.3627784781787
"244","34789",8,20.3,"M","Outdoor",17,25,3401,7.58889690715881
"245","34789",8,20.73,"M","Outdoor",17,25,3424,7.58986109123177
"246","34789",8,20.42,"M","Outdoor",17,25,3430,7.53145638362862
"247","34789",8,20.85,"M","Outdoor",17,25,3437,7.66965930451897
"248","34789",8,20.48,"M","Outdoor",17,25,3451,7.55055855890983
"249","34789",8,20.38,"M","Outdoor",17,25,3458,7.53304553372974
"250","34789",8,20.6,"M","Outdoor",17,25,3472,7.53350548801796
"251","34789",8,20.68,"M","Outdoor",17,25,3486,7.55461632212994
"252","34789",8,19.71,"M","Outdoor",17,25,3502,7.63251548818592
"253","34789",8,19.51,"M","Outdoor",17,25,3502,7.55652379956609
"254","34789",8,19.34,"M","Outdoor",17,25,3525,7.58289982696088
"255","34789",9,19.57,"M","Indoor",17,25,3669,8.35795330575115
"256","34789",9,20.17,"M","Indoor",17,25,3675,8.45368781036349
"257","34789",9,20.53,"M","Indoor",17,25,3687,8.68462119872406
"258","34789",9,19.97,"M","Indoor",17,25,3709,8.34701203118578
"259","34789",9,20.82,"M","Indoor",17,25,3709,8.53225854842451
"260","34789",9,19.86,"M","Outdoor",17,25,3725,8.55062535067919
"261","34789",9,19.65,"M","Outdoor",17,26,3766,8.62197541522618
"262","34789",9,19.46,"M","Outdoor",17,26,3785,8.45639040793251
"263","34789",9,19.75,"M","Outdoor",17,26,3807,8.51982817993641
"264","34789",9,19.75,"M","Outdoor",17,26,3809,8.27959311668236
"265","34789",9,19.86,"M","Outdoor",17,26,3812,8.54232450588749
"266","34789",9,19.93,"M","Outdoor",17,26,3816,8.41667937130509
"267","34789",9,20.02,"M","Outdoor",17,26,3819,8.47016917195904
"268","34789",9,19.46,"M","Outdoor",17,26,3828,8.35152933969285
"269","34789",9,18.71,"M","Outdoor",17,26,3834,8.54811691522107
"270","34789",9,19.45,"M","Outdoor",17,26,3885,8.58332243945681
"271","34789",10,20.49,"M","Outdoor",17,27,4129,9.46192326381778
"272","34789",10,20.88,"M","Outdoor",17,27,4172,9.72812638301079
"273","34789",10,20.59,"M","Outdoor",17,27,4175,9.58381992132095
"274","34789",10,20.85,"M","Outdoor",17,27,4180,9.61857907165689
"275","34789",10,20.78,"M","Outdoor",17,27,4193,9.75617537520886
"276","34789",10,20.81,"M","Outdoor",17,27,4203,9.41861079884531
"277","34789",10,20.36,"M","Outdoor",17,27,4241,9.60107740910579
"278","34789",10,20.98,"M","Outdoor",17,27,4241,9.62332257674432
"279","34789",10,20.29,"M","Outdoor",17,27,4256,9.49922865048866
"280","34789",10,20.18,"M","Outdoor",17,27,4266,9.53988154474149
"281","34789",10,19.08,"M","Outdoor",17,27,4274,9.37352226215727
"282","34789",11,20.03,"M","Outdoor",17,28,4522,10.5587709434658
"283","34789",11,19.74,"M","Outdoor",17,28,4531,10.4123787085464
"284","34789",11,19.33,"M","Outdoor",17,28,4538,10.6017103578158
"285","34789",11,19.73,"M","Outdoor",17,28,4540,10.3985711520009
"286","34789",11,19.34,"M","Outdoor",17,28,4543,10.5399246858874
"287","34789",11,20.25,"M","Outdoor",17,28,4557,10.3941846683545
"288","34789",11,20.83,"M","Outdoor",17,28,4592,10.4692796026089
"289","34789",11,20.72,"M","Outdoor",17,28,4606,10.3058926236118
"290","34789",11,20.98,"M","Outdoor",17,28,4606,10.5160542541157
"291","34789",12,21.12,"M","Indoor",17,28,4774,11.6231804236756
"292","34789",12,21,"M","Indoor",17,28,4787,11.5229059403834
"293","34789",12,20.42,"M","Indoor",17,28,4815,11.2792213483212
"294","34789",12,20.67,"M","Indoor",17,28,4816,11.422433287923
"295","34789",12,21.21,"M","Outdoor",17,29,4886,11.7070053796248
"296","34789",12,20.41,"M","Outdoor",17,29,4899,11.726225673198
"297","34789",12,20.61,"M","Outdoor",17,29,4901,11.3531204039985
"298","34789",12,20.36,"M","Outdoor",17,29,4903,11.4541620926465
"299","34789",12,20.89,"M","Outdoor",17,29,4905,11.5442031811159
"300","34789",12,19.97,"M","Outdoor",17,29,4914,11.5398945276085
"301","34789",12,20.42,"M","Outdoor",17,29,4955,11.4275053763726
"302","34789",12,20.11,"M","Outdoor",17,29,4956,11.3808401622566
"303","34789",12,20.01,"M","Outdoor",17,29,4961,11.4775714266318
"304","34789",13,20.85,"M","Outdoor",17,30,5228,12.626226026868
"305","34789",13,20.11,"M","Outdoor",17,30,5235,12.5029533268652
"306","34789",13,20.65,"M","Outdoor",17,30,5250,12.418871472552
"307","34789",13,20.21,"M","Outdoor",17,30,5255,12.436953222244
"308","34789",13,19.83,"M","Outdoor",17,30,5257,12.7017989369323
"309","34789",13,20.43,"M","Outdoor",17,30,5263,12.444130023593
"310","34789",13,19.52,"M","Outdoor",17,30,5272,12.5953970951392
"311","34789",13,20.09,"M","Outdoor",17,30,5285,12.6839648357732
"312","34789",13,20.17,"M","Outdoor",17,30,5297,12.5554581129609
"313","34789",13,20.02,"M","Outdoor",17,30,5318,12.4472847662412
"314","34789",13,19.91,"M","Outdoor",17,30,5353,12.4949997967242
"315","34789",13,19.76,"M","Outdoor",17,30,5368,12.4384650039715
"316","34789",14,19.09,"M","Indoor",17,30,5501,13.6534646396641
"317","34789",14,19.8,"M","Indoor",17,30,5515,13.4813058043445
"318","34789",14,19.31,"M","Outdoor",17,31,5593,13.6937479229978
"319","34789",14,19.78,"M","Outdoor",17,31,5620,13.4297984330773
"320","34789",14,20.48,"M","Outdoor",17,31,5638,13.419110343671
"321","34789",14,20.26,"M","Outdoor",17,31,5662,13.5178915198813
"322","34789",14,20.57,"M","Outdoor",17,31,5690,13.5030235809989
"323","34789",14,20.69,"M","Outdoor",17,31,5690,13.4369435594274
"324","34789",14,18.22,"M","Outdoor",17,31,5704,13.3023253987587
"325","34789",15,19.39,"M","Outdoor",17,32,5957,14.5037583026569
"326","34789",15,19.67,"M","Outdoor",17,32,5990,14.4104279126162
"327","34789",15,19.02,"M","Outdoor",17,32,6013,14.6353263694345
"328","34789",15,19.11,"M","Outdoor",17,32,6021,14.3809143181326
"329","34789",15,20.12,"M","Outdoor",17,32,6039,14.6408103411261
"330","34789",15,20.12,"M","Outdoor",17,32,6046,14.4188696228276
"331","34789",16,20.12,"M","Indoor",17,32,6230,15.5365587598008
"332","34789",16,18.84,"M","Indoor",17,32,6236,15.6123378405503
"333","34789",16,19.93,"M","Indoor",17,32,6244,15.435157205401
"334","34789",16,20.29,"M","Indoor",17,32,6257,15.5693048190431
"335","34789",16,19.22,"M","Outdoor",17,32,6280,15.489003291102
"336","34789",16,19.02,"M","Outdoor",17,33,6350,15.3580983838241
"337","34789",16,20.4,"M","Outdoor",17,33,6356,15.466240048625
"338","34789",16,19.74,"M","Outdoor",17,33,6377,15.7024737346919
"339","34789",16,20.1,"M","Outdoor",17,33,6397,15.4732336032879
"340","34789",16,20.75,"M","Outdoor",17,33,6402,15.3977771921344
"341","34789",16,19.9,"M","Outdoor",17,33,6410,15.4932471344898
"342","34789",17,19.43,"M","Indoor",17,33,6601,16.5412677012322
"343","34789",17,20.14,"M","Indoor",17,33,6608,16.6194155768322
"344","34789",17,20.03,"M","Indoor",17,33,6621,16.6429949847241
"345","34789",17,19.3,"M","Indoor",17,33,6634,16.5125652997969
"346","34789",17,20.19,"M","Outdoor",17,34,6690,16.6455719057072
"347","34789",17,20.03,"M","Outdoor",17,34,6716,16.4044675065251
"348","34789",17,19.04,"M","Outdoor",17,34,6720,16.2069358244137
"349","34789",17,20.15,"M","Outdoor",17,34,6741,16.4410395718088
"350","34789",17,19.75,"M","Outdoor",17,34,6764,16.4355180638116
"351","34789",17,20.14,"M","Outdoor",17,34,6765,16.2104954810622
"352","34789",17,19.37,"M","Outdoor",17,34,6772,16.5703089696212
"353","34789",17,19.8,"M","Outdoor",17,34,6775,16.4020281075722
"354","34789",18,20.7,"M","Indoor",17,34,6957,17.4717432517215
"355","34789",18,19.98,"M","Indoor",17,34,6973,17.3016121265432
"356","34789",18,20.13,"M","Indoor",17,34,6986,17.5684405252335
"357","34789",18,19.37,"M","Outdoor",17,35,7076,17.7364033771694
"358","34789",18,18.7,"M","Outdoor",17,35,7110,17.390240361222
"359","34789",18,19.91,"M","Outdoor",17,35,7111,17.4859301361194
"360","119233",1,16.42,"M","Indoor",19,19,5857,0.743589133121999
"361","119233",1,17.15,"M","Indoor",19,19,5866,0.616727041525966
"362","119233",1,17.54,"M","Indoor",19,19,5876,0.739132427712131
"363","119233",1,17.69,"M","Indoor",19,19,5888,0.499345742758508
"364","119233",1,17.62,"M","Outdoor",19,19,5916,0.480967493884796
"365","119233",1,18.21,"M","Outdoor",19,20,5957,0.43629604285261
"366","119233",1,18.03,"M","Outdoor",19,20,5984,0.679321712928265
"367","119233",1,17.5,"M","Outdoor",19,20,5990,0.339270183458376
"368","119233",1,18.87,"M","Outdoor",19,20,5998,0.538414276906877
"369","119233",1,18.08,"M","Outdoor",19,20,6019,0.494210183340327
"370","119233",1,18.07,"M","Outdoor",19,20,6032,0.78148022501586
"371","119233",1,17.69,"M","Outdoor",19,20,6032,0.423995783923787
"372","119233",1,18.17,"M","Outdoor",19,20,6039,0.31133897876862
"373","119233",1,18.72,"M","Outdoor",19,20,6046,0.529078971188572
"374","119233",2,17.07,"M","Indoor",19,20,6222,1.49504391299361
"375","119233",2,17.31,"M","Indoor",19,20,6237,1.39510936656183
"376","119233",2,17.96,"M","Indoor",19,20,6244,1.51653638603052
"377","119233",2,18.44,"M","Indoor",19,20,6248,1.46555940666176
"378","119233",2,17.95,"M","Indoor",19,20,6257,1.4151551698415
"379","119233",2,17.37,"M","Outdoor",19,20,6280,1.56260449147198
"380","119233",2,18.15,"M","Outdoor",19,21,6320,1.45854221099915
"381","119233",2,17.67,"M","Outdoor",19,21,6397,1.27062746865343
"382","119233",2,17.09,"M","Outdoor",19,21,6404,1.16853234395341
"383","119233",2,17.01,"M","Outdoor",19,21,6410,1.42742722848945
"384","119233",3,17.83,"M","Indoor",19,21,6586,2.6817733588589
"385","119233",3,17.77,"M","Indoor",19,21,6593,2.60476617249559
"386","119233",3,18.18,"M","Indoor",19,21,6608,2.65188169755577
"387","119233",3,18.1,"M","Indoor",19,21,6621,2.6228131803416
"388","119233",3,18.99,"M","Outdoor",19,22,6690,2.5394705030023
"389","119233",3,19.08,"M","Outdoor",19,22,6705,2.31161717153546
"390","119233",3,19,"M","Outdoor",19,22,6716,2.52569622339578
"391","119233",3,18.9,"M","Outdoor",19,22,6727,2.69965351129298
